Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Grenada,GRD,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,10.84707496,10.51534802,11.19900705,10.200152,11.69601961,13.72170695,13.02045361,12.49234199,12.8475029,13.366522,14.17459097,14.4188805,13.44155797,13.30158566,15.32375679,15.27374363,14.88676114,15.45839671,15.85036485,15.5565744,16.1700953,16.64912288,17.36639821,17.90951883,16.51185707,16.61715595,17.00871384,16.71183384,22.84784878,19.42265002,18.8185413,17.5549887,14.72587018,14.7093297,13.34303667,12.3180286,13.39782952,12.81043786,12.32428898,12.15518956,12.71587675,13.43317702,13.64176034,13.09416053,14.54795551,16.1794239,14.91261008
Greenland,GRL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63295873,15.71066153,16.24433206,16.72221526,16.78410752,18.21720942,17.98227505,18.08424492,18.06051859,18.91178514,18.13322723,15.6961946,17.04671163,17.68740706,17.01055293,18.21300677,17.14222827,18.34624939,16.06132551,,
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",,,,,,17.04545719,17.83341483,18.55981424,18.65736107,19.06362476,18.66458508,18.81339682,18.76353686,19.19885493,18.72427072,18.49364766,20.10290839,20.88259024,21.1965466,21.52469297,21.98693312,21.74649823,21.2363286,20.50418583,19.75626378,19.66961976,20.09047152,19.84642414,20.19080078,20.10504818,19.78775975,19.57546383,20.00923083,19.87962571,19.6855446,19.66159254,19.68543907,19.97425176,19.99436828,20.11987319,19.79111628,27.3420735,27.18268952,27.44249661,27.88335509,27.58113724,28.26904536,27.88436382,28.11681614,27.52597452,27.49182654,27.94362123,28.12343712,22.95294843,23.19271653,22.73751094,22.61444112,21.90490978,21.42643238,21.94225744,22.33335204,22.34255528,22.64955053,22.24108673
Guam,GUM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Industry (including construction), value added (% of GDP)",27.86154901,28.12303829,31.80730102,29.63823432,31.6262354,31.39310345,31.6872428,32.51822243,34.47225245,34.87765744,35.34353996,33.7883354,32.75488069,29.74565757,30.14559548,31.73894737,32.11865153,32.36418601,30.84325945,30.20134228,31.69761273,25.79837356,25.03457815,18.59673025,20.5652423,20.66666667,22.94930981,26.01438774,25.76123794,25.86641002,17.39546827,20.21249294,16.50618393,23.55219539,24.22228945,21.01256273,22.60927454,21.8489282,20.87276144,19.89892073,20.00122998,20.08263633,19.64927588,18.04961684,17.11392535,16.66919386,22.07167914,23.65893779,24.73909508,24.56999831,24.90272708,26.45387707,26.58774987,25.62806498,24.39212723,24.71873879,29.38292731,26.20709068,26.25976398,28.68931863,38.79608015,50.38959242,67.82064166,
High income,HIC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.35296927,26.56433332,26.39663459,26.58016802,25.49205295,24.81659078,24.81700156,25.0306488,25.27238921,25.50191901,25.36458299,25.22868832,23.47134924,24.0758335,24.34289976,24.19940096,23.89090859,23.76678468,22.94910339,22.54081072,22.9231497,23.26752845,22.83239347,22.13151055,22.64036264,,
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08238349,11.3479853,10.63652502,9.858602385,9.172944434,8.45767903,7.995870559,6.891085054,7.002103091,6.871197442,6.835827987,6.7171725,6.844524385,6.947699229,7.067506488,7.058016579,7.475714668,7.218762443,6.478878505,6.254714375,6.170581955,5.989491533,6.277704603,
Honduras,HND,"Industry (including construction), value added (% of GDP)",17.07135409,16.66198765,17.84655061,17.99122379,17.81181619,17.42848717,17.13792163,18.90988129,19.59647495,20.06736377,20.05532503,20.45143639,20.48567998,21.75342585,22.90961817,22.46441281,20.77151412,20.33543038,23.56629518,24.53266148,23.68588972,22.52212191,24.96191725,25.09981943,27.17542765,26.55996598,26.20400259,27.91739822,27.07028245,29.23499,31.33093724,29.23446246,30.36254682,30.72200218,31.5413042,31.10096378,31.00890473,30.19584475,29.74401992,30.71155168,29.3809339,27.69506071,27.26238826,27.37165815,26.5378388,26.24004476,26.78488327,26.15666926,25.94977686,26.0219597,25.5871307,25.81421601,26.1135718,25.40931972,24.5107788,25.64997094,25.8278975,26.53892231,26.5924588,26.7243169,25.35785722,25.82015931,25.90842477,26.03242408
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,15.72876725,15.57662076,15.87949558,15.09552995,18.60227899,19.3587648,18.90531736,19.50466974,20.21511115,18.58374087,20.1914942,20.25668071,19.601395,19.72722616,20.1906582,19.79503087,20.26749064,20.53329192,21.39181995,21.3026569,21.86784087,22.13801396,22.93997592,23.22297311,23.89333997,24.06854375,24.57396367,23.25368457,23.78986726,25.1339262,25.02761278,25.73449266,25.19523203,24.00909293,24.02201405,25.37633272,27.62660365,25.9820338,25.2000366,25.67494795,26.79198411,25.33111089
Croatia,HRV,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5316762,25.50152997,26.58759742,24.91630613,24.01762324,24.20885294,23.80873159,22.9129826,23.33381443,24.13790702,23.76682131,23.39732727,22.9301863,22.74806312,22.59722452,21.3081577,21.4829637,21.07179711,20.54621556,20.72042587,20.48689475,20.45494134,20.06443573,19.68743898,19.75756862,20.50617575,20.04148412,19.79979789,18.77106258
Haiti,HTI,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08160535,22.71931324,23.08565561,25.98774133,22.93742269,24.05917451,22.22778247,30.39463453,34.9206144,32.01766841,34.85368827,33.14781529,23.04848687,23.59848955,23.21169287,25.30987237,25.61287,25.03670079,26.49469301,25.29631128,26.70120189,26.22554115,23.53326873,24.59258027,25.37328252,25.68991933,26.56062976,26.05569094,24.44867789,23.70540839,24.13852103,23.38232622,23.32753945,25.52810878,29.34113803,31.03700601
Hungary,HUN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.80554077,25.41211026,27.7903144,28.09543363,27.51775159,27.048551,27.13782982,26.80702534,26.3890439,26.85061183,27.1817758,27.19185371,26.70197046,25.76106945,25.08934882,25.19990382,25.10410432,25.01819953,25.04907847,25.69053886,26.38323124,25.4924908,25.16968087,25.08482206,24.71178166,24.38025026,24.1759579,24.64836488,24.32018356
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",40.23650332,32.79395337,31.94275138,32.58987563,33.77339615,34.91509625,36.64980959,34.57966957,33.38131921,35.07145487,37.3733197,38.36411595,38.80380038,39.75018917,42.04758087,41.78807923,42.10537812,41.80267066,40.22627607,41.92795609,40.03407304,38.04883971,38.2754686,38.83907634,38.10778429,37.25562798,36.14445968,36.05545865,37.41696011,38.42714112,38.32945666,36.12409513,35.37470372,35.79656785,35.98473159,33.82747906,33.92480214,34.0134488,32.91227495,33.62855579,34.52527174,34.18843903,34.74285873,34.75696744,35.63550442,36.21224612,36.83936935,36.54420054,37.17816562,35.96390822,36.43491818,36.76555178,36.51646239,35.70038732,35.1382719,34.86123694,34.01795357,34.27049483,34.91766328,34.04216017,33.72382977,35.43739743,35.68457123,34.30143977
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",40.76268376,33.32482478,32.39277473,33.18534746,34.69944361,35.88435434,37.40773484,35.46242717,34.44225159,36.16738896,38.09349863,39.43803245,39.8899099,41.23757845,43.2331559,42.56062005,42.85892559,42.79863168,41.12176356,43.05442138,41.29802607,37.34544884,36.87502303,37.1759477,36.37624804,35.64653082,34.99121215,34.91620613,36.08428937,37.01707412,36.9836831,34.87316079,34.43473156,34.76057789,34.98020823,33.15172103,33.32083972,33.34475272,32.08667928,32.81474861,33.63363031,33.28502809,33.69883614,33.76015563,34.69512639,35.31163329,35.8890341,35.63849837,36.27634091,35.02684374,35.59649587,36.03454745,35.75269042,34.94606493,34.3853274,33.96576354,33.19957837,33.58302195,34.29988311,33.50383925,33.20100852,34.89135083,35.16503788,33.86180299
IDA total,IDA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,30.26435327,26.99552738,24.92261872,22.73948458,22.89194178,23.85041544,24.00920639,23.76415661,24.13969282,24.52490808,24.32586276,25.25574628,24.2942987,24.18366132,26.35954673,27.62338388,26.91160903,24.60062151,23.07554718,23.54648028,22.74692901,22.2286389,22.88352792,24.26717688,25.02439687,25.09207653,24.71799741,25.32609057,23.72323728,24.93354712,26.29690509,25.49113135,25.12473724,24.97825962,23.1984524,23.24179086,24.64207555,26.32041057,26.62073047,26.60920177,27.43931816,28.18550796,27.7721858
IDA blend,IDB,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,35.83986508,31.97595152,30.96415532,28.21494846,29.88426751,28.63569571,28.47112253,28.08475105,28.53584185,29.15953006,30.44170119,29.97262392,28.21406631,27.20821011,30.35532405,31.89604397,30.40097665,26.37661844,24.66056007,24.23442412,22.49333435,20.87740904,22.32901639,24.39549146,25.24315916,24.51432083,23.55268365,24.44718188,22.20199803,24.21589135,25.69017469,25.33697427,24.35279321,23.82756673,20.92481914,19.45926987,21.10317868,23.31237201,24.59976111,24.38085252,25.82629661,26.67811411,27.08654473
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,41.94831311,40.39014506,36.70986732,33.78820606,36.25428928,36.20734838,37.10764203,39.38494007,41.20477362,39.97996033,39.68049808,40.64204435,41.80083742,43.45578405,44.3289568,45.22777055,43.36006167,41.96907464,47.89350079,47.74533116,43.74956609,44.62761598,46.54105887,46.94355874,46.79914152,48.06074477,47.65212258,42.77586634,43.91342343,43.59374442,42.63567744,41.92834213,40.0478624,39.30844398,39.3791548,39.72973745,38.951768,38.23839372,39.84481919,41.43004725,40.21562946
IDA only,IDX,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.66092563,21.44257509,20.15835154,21.51216431,21.10196444,21.23464045,20.91674614,21.0283563,21.39369253,21.52298212,21.9242861,22.94391521,22.92083588,23.3547135,23.32469773,24.09811192,24.7540133,25.60739752,25.83987231,26.1392612,25.02356593,25.56486475,26.8406011,25.63543303,25.88725113,26.13589015,25.38837261,26.46567423,27.39293215,28.7197025,28.18279506,28.20582633,28.60466913,29.26840376,28.20060433
Isle of Man,IMN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234801707,9.012033149,8.257548735,8.706772725,7.9069983,7.431955871,8.021557795,7.593255829,8.88444589,9.424168208,,
India,IND,"Industry (including construction), value added (% of GDP)",20.83434345,21.43484397,22.05260014,21.87947583,20.95528854,21.65510507,21.38661717,20.08944288,20.62711566,21.41748463,21.72930929,22.39200791,22.40800259,21.34823029,22.6756934,23.20125208,24.48052342,24.40026254,25.32441961,25.99220623,25.3362459,26.10291921,26.14980479,26.29884329,26.73913865,26.62907122,26.73083582,26.69923652,26.71158382,27.55099348,27.4536955,26.44172018,26.79274327,26.78155428,27.62820125,28.59980942,27.91227037,27.83703076,27.30303785,26.51929335,27.32582838,26.48777734,27.66065416,27.47410712,29.21910631,29.53376419,30.92723994,30.90323825,31.13671924,31.12137211,30.72507823,30.16167976,29.3985277,28.40489956,27.6564012,27.34739148,26.61899994,26.50001665,26.4120919,24.59147531,25.12290581,26.46652361,25.28406278,25.00870535
Not classified,INX,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93794123,28.29292283,29.69547193,31.2887409,31.37096419,31.50132261,34.0831219,35.10525023,32.25899428,30.76609246,30.03419212,30.0803732,28.52657244,25.92554979,25.6117523,23.33948064,24.09117632,23.76970112,23.8004578,24.45314489,38.25554322,36.76255105,36.04605351,36.78036757,35.3148022,37.63855549,38.46564517,41.48556677,37.59181399
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",25.74757522,27.82821472,29.54496024,30.86295178,31.40205583,32.82712924,33.56323089,35.18549836,36.30294548,38.53898256,40.58258388,43.13483658,43.39490363,53.64564154,62.3233342,56.73268549,57.24302288,53.29131527,45.68279439,45.75337475,35.1535961,34.72086644,40.53818945,38.05908434,34.43981847,30.55544573,24.90974033,24.9787619,24.80721348,26.14508954,32.79981982,33.39410377,33.54157415,42.02935024,43.3701571,39.44042389,42.08253625,38.71144367,32.50355341,37.45888618,40.30591016,39.91726198,45.50293488,45.05994955,47.47047248,49.63724905,48.25990088,48.23566313,47.66878878,43.0965173,44.20937942,46.23228857,42.09416321,42.77886847,39.22822805,32.17473965,34.36750777,36.22932632,37.35278268,33.29714526,36.14055614,38.01373475,39.85569298,41.81156016
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",,,,,,,,,46.67955534,46.13665984,46.06195068,50.27078454,44.26433005,51.79398148,70.37254844,68.07236494,70.78199504,69.07923936,68.94684338,75.31073143,73.96754741,52.50068301,49.37906518,47.34490135,44.88931956,43.82086092,37.74911275,42.01818182,41.85630037,40.55194312,72.25233118,51.04943041,52.23206994,57.8582601,55.88644282,64.8653587,58.44651082,75.02027543,70.14708849,79.57410682,84.79597915,77.41957755,74.15785642,70.8382338,61.83506076,63.6084345,61.44419192,60.10771063,62.78885842,51.98979242,55.79349515,62.54802879,60.57698851,57.69152679,55.30759638,45.34028882,46.18250206,51.32968146,54.16994275,53.10940328,39.90409712,54.60888777,65.82839439,55.5843656
Iceland,ISL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9160645,21.3152838,25.61640435,24.53999594,22.71174626,22.8576114,24.4555514,22.1813101,21.24982806,21.54353573,20.48971112,22.01742522,19.89426202,22.88624859,19.63197353,22.00612608,22.39728647,21.06730152,21.08294923,20.77706596,20.06093987,19.57767877,19.56025679,19.82184803,19.53163316,20.1810958,20.55813055,21.4071174,21.04203392
Israel,ISR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56541557,23.98703624,24.27250792,23.70289563,22.94824286,23.05213189,21.70480058,21.43099854,21.17731498,20.45585396,21.20037496,21.47305521,21.77869745,21.27533275,20.46007289,20.70914873,20.03661435,20.39476983,20.5112808,19.82426555,19.82274245,18.97351387,18.38609253,18.61330645,18.63429673,18.14044581,17.17212049,,
Italy,ITA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06184828,27.15676164,26.68768393,26.37847859,26.37498112,26.36108197,25.92161551,25.5248443,25.26445615,24.6817873,24.30930843,24.12080542,24.02951019,23.47936449,23.41895961,23.27159113,23.40095247,23.77192462,23.60137642,21.88480005,21.86576084,21.74970363,21.3450699,21.17245852,20.79842911,20.85638428,21.21794438,21.30040502,21.45015172,21.52700987,21.55892846,23.1961729,23.54411131,23.12581484
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44933025,28.16804599,27.46162632,25.48513798,24.31178316,22.96931239,22.95248745,22.56354482,22.31730126,21.32290593,21.49253457,22.25833961,21.9006506,21.22011485,21.31539962,19.68812284,18.09085934,17.98633045,18.24902354,17.99386056,18.09906598,18.3652279,19.26597766,19.11196922,19.43699951,20.34854096,19.25358445,20.39123954,20.9347128,19.92208154,18.64888432
Jordan,JOR,"Industry (including construction), value added (% of GDP)",,,,,,17.69374416,18.42553191,15.24822695,21.55688623,18.7900641,17.55691769,16.35012386,18.46590909,22.25088681,16.25615764,20.76164258,19.41114245,19.81460023,20.18106375,21.64885496,21.95038201,24.70661328,25.51966547,24.07925669,25.02487302,22.07449508,22.99486722,22.94572965,21.01208716,22.88600289,23.41458115,21.71061528,23.06115666,22.95077747,23.98044661,23.87426559,21.37185439,21.71763378,21.54800528,21.22596611,21.4363112,21.46078539,22.78186635,23.03595391,24.7957582,24.9215739,24.84965435,27.54445113,29.64498574,27.75934497,26.26682864,26.79466943,25.80780431,25.64066059,25.50879656,25.23280626,24.66931196,24.51396985,24.07783293,24.11179068,23.55381002,23.42042402,23.9482807,24.09437559
Japan,JPN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55387294,34.31644311,34.28595862,33.92870218,33.37699307,32.87231482,32.51358706,30.9812267,30.22260008,30.07892076,29.96693054,29.87170704,29.66557181,29.59729581,28.78297644,27.11121222,28.33597017,26.70143607,26.56264143,26.65074506,27.31362673,28.58371142,28.62994765,28.88242601,29.01400769,28.80408481,29.07340052,29.26286087,26.91643406,
Kazakhstan,KAZ,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97180763,36.98964419,38.69871877,29.99769274,25.58776456,25.60638223,29.31463104,32.96666533,37.77582967,36.14182986,35.81093211,35.07526591,35.35184195,37.62801815,39.35645575,37.73089748,40.25024558,38.43148085,40.60242212,37.2660881,36.30285333,33.69881564,33.20942583,30.85478739,31.97979036,32.3252253,33.4962004,33.02879591,33.09779715,35.2669296,34.97939742,32.04834752
Kenya,KEN,"Industry (including construction), value added (% of GDP)",16.88990021,17.13806951,15.42865885,13.97900249,15.47239128,16.66667134,16.2803539,17.46706043,17.66117686,18.04358261,17.97226976,18.28730674,18.68057401,18.64397131,18.32280569,17.88668839,16.35731632,15.86698478,17.4325155,17.32039954,17.77777897,17.38906089,17.30958123,16.90869206,16.42914931,16.74073222,16.18045942,15.92975682,16.75328212,16.36991129,16.32579272,17.00351087,15.84607073,14.36701967,14.55205709,13.55651793,16.39205347,15.92638317,15.54216332,14.91530256,15.01585603,15.30962409,15.45356118,15.62315004,16.20507734,17.01262604,19.38410594,19.30216808,18.58277173,18.38662467,18.57467277,19.66290083,19.26155256,19.08025911,19.0360328,18.8940457,18.16215929,17.50350921,17.31314613,16.93054523,17.40028763,17.15243578,17.65622358,17.11595259
Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.10981308,33.82486486,36.06286254,30.5171158,23.88345314,18.1095193,17.02828717,21.05925887,20.76129123,23.12502318,29.19961994,26.83248899,21.31370312,20.24326767,21.68936955,19.96745267,17.55446612,16.68229999,20.4289121,23.63572933,26.26527379,27.44908809,22.25712973,24.84359467,23.88822892,25.07806232,26.546424,27.30809347,27.47851368,26.58031495,26.90424685,23.74830157,24.1941422,22.63541961
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64624299,13.72271556,14.26204476,14.9885658,16.38573699,16.70908181,18.03982643,21.85665448,22.28735278,24.253861,24.98565248,25.64542844,24.99143036,26.18317012,24.94428584,22.37178985,21.66174196,21.86862448,22.1418106,22.97645491,24.06765417,25.60686085,27.67957211,29.45196274,30.84892761,32.28939312,34.22605072,34.56006067,36.83478442,37.89845602,38.45815375
Kiribati,KIR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,20.44281671,17.53202967,17.40416693,18.91906514,17.28937729,18.76776027,19.11238063,17.39849003,16.57547044,18.16352558,18.79574852,22.86657945,22.3624471,23.97204228,22.52040439,22.04444988,21.21352543,19.49104689,20.7960681,20.26174236,19.43355896,20.65953413,22.47813916,26.84273456,30.56503112,28.619539,24.35023434,22.70299497,22.24982233,23.15163916,23.23448339,21.94053377,23.22752035,22.54463649,20.93955569,18.66656496,19.70434591,21.37861283,22.73824724,24.51433007,26.2859866,24.55069013,25.30180094,23.13593872,22.57751436,21.75058305,19.76451496
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",17.32693077,17.89857474,17.90106586,18.07135969,19.34568068,23.28602357,23.0559985,23.34043849,24.07702759,24.59890631,24.79796896,23.33042467,24.87756871,27.62469922,26.61100569,26.6853826,27.64081588,28.4639485,30.2112942,31.5585622,32.08022132,31.27252375,31.68245279,32.97968129,34.5128532,33.9458775,34.87480798,35.94773283,36.59023239,36.17361211,36.32183897,37.14771997,35.88131907,36.21407742,36.24273611,36.49125561,35.44805561,35.39646916,35.30828329,34.66586525,34.75531678,33.2209652,32.81274988,33.11125973,34.73483971,34.15033175,33.517273,33.45375008,32.51021797,32.90536001,34.11677597,34.45096726,34.13469264,34.44782919,34.09167237,34.14993567,34.29779968,34.76630854,34.04580231,32.67914892,32.5381602,32.4320155,31.72630126,31.59416497
Kuwait,KWT,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.06555829,72.72497333,74.81232556,73.09869385,70.54831668,55.93584566,52.13478016,55.61921587,60.32072885,57.03393647,48.91183629,57.59965633,66.96232966,
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.34371611,30.74801111,29.30491319,29.49958805,32.28319388,31.67414467,26.69039599,26.64475866,27.1468915,26.80751131,27.68072114,28.34989794,28.13396085,28.67418135,28.22920307,28.9869684,28.77888737,29.08404432,28.33801784,28.32531399,26.27435677,26.96254575,27.30003358,27.0250827,26.0463996,25.50590359,24.57662827,23.77642864,23.87339173,24.72257096,24.57889562,24.49470397,26.51126692,27.15417934,26.55750535
Lao PDR,LAO,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42781631,14.3813264,16.58354174,17.53343221,17.44479471,17.7559143,18.76118629,20.6120582,20.62511287,22.26196211,22.46983672,16.4770694,16.99371479,18.38268973,20.12014415,19.35950977,23.22878956,26.17545125,25.39302052,26.94972317,25.16309379,30.46602109,30.81597019,32.43664467,30.42770755,28.81500055,27.69334425,28.75950464,30.9124754,31.53319249,31.53138199,32.41636783,34.12997772,34.10897973,30.53358083
Lebanon,LBN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.63038218,22.82926066,22.62990249,22.61620347,22.2342521,22.30642255,22.27216495,23.68350606,21.22945506,19.96541122,20.43071372,19.11540593,18.31213873,14.57516638,14.76003823,15.00815138,15.50987735,16.21200383,15.43951679,13.80937621,14.50621607,15.48551974,16.34379623,16.20941013,15.70518464,15.95390381,14.92687978,13.80560238,12.49911818,6.638166395,2.758632074,2.3907621,
Liberia,LBR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24715103,4.186181015,3.243096009,4.149037433,7.726989967,7.218187566,7.703261841,7.929315368,7.094959444,5.009739819,4.999614615,8.300116764,14.58892598,19.51825415,18.55481,16.82484548,13.770442,15.44165143,16.92386495,16.98960702,16.94895109,18.21779045,20.68854727,22.88048707
Libya,LBY,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83038598,70.89381321,76.64251376,80.97429439,86.66955501,84.72750767,85.92039285,73.79725447,75.74498699,53.8989087,73.73692992,65.12375891,46.76927755,34.82896933,26.07707627,38.98001611,49.67675801,48.01721063,58.1308283,82.92399598,92.76387001,85.0454556
St. Lucia,LCA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57183088,13.33867027,12.93315548,13.19410657,11.69936339,11.0709394,10.88233113,10.23825458,9.983060896,10.86335166,10.99072956,10.88351285,9.856988308,8.928021069,12.56982285,11.37718321,8.770859355,8.64531581
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.99356914,32.37987928,30.91878178,30.98536136,33.0745735,32.21354087,27.87454159,27.69697876,28.13100994,27.61859467,28.46240323,29.51360268,29.33498604,29.95146422,29.69546689,30.66279217,30.66534008,31.13860783,30.2969624,30.38285596,28.05945423,29.18120438,28.94022349,28.59368429,27.64081806,26.91434975,29.06504297,28.13588065,28.18427843,29.11325862,28.92658649,29.00838875,31.206239,31.90039158,31.16159987
Least developed countries: UN classification,LDC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.71374688,21.0706011,21.97560216,21.79829066,21.66752823,22.34465666,23.83662138,23.77794692,24.90656634,24.81240825,26.07467513,28.05942568,29.52508884,30.62134585,31.11409416,27.42763137,29.12736782,30.99085796,30.47200889,29.47032467,28.7994621,26.75699854,27.37675763,28.60093064,30.7328516,30.01474468,29.40131006,30.02864929,30.49270482,29.34329196
Low income,LIC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0453355,18.00724451,19.75922811,18.99190924,20.24462615,18.85957512,21.90441235,22.01165737,20.61915946,22.65194201,25.80966106,25.42817977,25.74624894,25.51860476,27.08908436,27.75697872,28.84849187,29.52303561,29.98564269,27.44547592,28.59740295,29.52222207,25.67088788,24.59158573,25.57702161,23.81890612,23.24490317,24.97387898,28.74845195,25.25404744,25.53839337,25.93874406,26.31932817,24.6714078
Liechtenstein,LIE,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30458267,39.64717263,37.26026489,41.95437832,44.07861714,41.75503469,44.29522857,40.30361983,40.20096223,,
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",20.68715908,20.55453455,21.08621701,20.6927668,20.39136578,21.55252655,20.31832672,19.99371918,21.45722848,23.27557483,24.18126303,25.07242459,24.55988435,25.72914961,25.34177672,26.68756333,27.3774402,28.94349233,27.53489722,28.52580375,29.92491098,28.25296012,26.51740365,26.53984417,26.49695133,26.54763667,26.9554785,27.78084324,27.0321012,27.10100601,26.32760729,25.89559277,25.8895416,25.84954629,26.40419022,26.6839789,26.57422755,26.9936626,27.61671494,27.36132373,27.3180768,26.82059442,28.01061345,28.42457042,28.61810152,30.18808846,30.64229518,29.91981978,29.37119475,29.67143873,27.7831983,29.07314976,30.96985381,30.79568073,30.51789543,29.53541787,30.48271773,31.12827865,30.05681996,29.19100694,28.23583204,29.9540062,29.80868699,25.59260945
